CpuTime, PID, StartingBurstTime, EndingBurstTime, CompletionTime
0,16,103,0,103
106,19,271,0,377
380,6,306,0,686
689,18,346,0,1035
1038,17,364,0,1402
1405,7,422,0,1827
1830,1,585,0,2415
2418,15,589,0,3007
3010,8,615,0,3625
3628,4,633,0,4261
4264,9,695,0,4959
4962,10,702,0,5664
5667,14,764,0,6431
6434,5,827,0,7261
7264,11,942,0,8206
8209,13,955,0,9164
9167,12,969,0,10136
10139,2,972,0,11111
11114,3,992,0,12106
AverageTurnaroundTime: ,4935.6
